yyyymm,price,d12,e12,ret,retx,AAA,BAA,lty,ltr,corpr,tbl,Rfree,d/p,d/y,e/p,d/e,b/m,tms,dfy,dfr,infl,eqis,ntis,svar,cay,i/k,csp,pce,vp,impvar,vrp,govik,lzrt,skew,crdstd,ogap,wtexas,accrul,cfacc,sntm,ndrbl,skvw,tail,fbm,dtoy,dtoat,ygap,rdsp,rsvix,gpce,gip,tchi,house,avgcor,shtint,disag
195911,58.28,1.82333,3.40333,0.018486,0.013114,0.045599999999999995,0.0526,0.0432,-0.0119,0.0135,0.0415,0.0026,0.0312856897735072,0.0316990611961057,0.0583961908030199,0.5357488107236148,0.47179829485117875,0.0017000000000000001,0.007000000000000006,0.0254,0.0,,0.029722481056780204,0.000499692726,,,0.0015158997,,,,,,-1.803675184618748,,,-0.08829559685687549,0.0,,,,-0.006754956784994197,0.11466484516859055,0.3257463872432709,0.6171542075730297,0.9720985105441674,0.9720985105441674,-2.884808542807473,0.02918507532081485,,,,0.4966246383068254,,0.24505622684955597,,
195912,59.89,1.83,3.39,0.029627,0.026911,0.0458,0.0528,0.0447,-0.0159,-0.0096,0.0449,0.0034000000000000002,0.03055601936884288,0.03140013726835964,0.05660377358490566,0.5398230088495575,0.45778379651436646,-0.00020000000000000573,0.006999999999999999,0.006300000000000002,0.0,,0.02285629123836622,0.000307543518,,,0.0009753718,,,,,,-1.8022503765875393,,,-0.03173717465205517,0.0,,,,-0.02631891920828473,0.09048133343458176,0.3194044828414917,0.6151231488467059,1.0,1.0,-2.9175130412271844,0.030374699329037334,,,,0.7779541577223658,,0.129064679145813,,
196001,55.61,1.86667,3.39,-0.069933,-0.070835,0.0461,0.053399999999999996,0.0441,0.0112,0.0107,0.0435,0.0033,0.03356716417910448,0.03116830856570379,0.06096025894623269,0.5506401179941003,0.499502104012078,0.0006000000000000033,0.007299999999999994,-0.0005000000000000004,-0.00340136054421758,,0.02211616336875037,0.0009194175330000001,,,0.00088855224,,,,,,-1.8136909142982605,,,-0.00924181872680263,0.0,,,,-0.08270297541766944,-0.026804331690073013,0.33891671895980835,0.6192725997393183,0.9083110858243248,0.9083110858243248,-2.843653055420666,0.02992759555684902,,,,-0.6003713600173861,,0.16377229988574982,,
196002,56.12,1.90333,3.39,0.013922,0.009129,0.045599999999999995,0.053399999999999996,0.0429,0.0204,0.0128,0.039599999999999996,0.0029,0.03391535994297933,0.03422639812983276,0.06040627227369922,0.5614542772861356,0.49355678283501553,0.0033000000000000043,0.007800000000000001,-0.007600000000000001,0.0034129692832762792,,0.024037486225986546,0.0011502457680000002,,,0.00066084815,,,,,,-1.7712787813939896,,,-0.021595925265675664,0.0,,,,-0.0675467708496765,0.0397549532353878,0.3148775100708008,0.6224339603735147,0.9192524836973172,0.9192524836973172,-2.850583520899829,0.029270083846367544,,,,-0.8708764642599938,,0.21360576152801514,,
196003,55.34,1.94,3.39,-0.012566,-0.015238,0.0449,0.0525,0.0411,0.0282,0.0191,0.0331,0.0034999999999999996,0.03505601734730755,0.0345687811831789,0.06125767979761474,0.5722713864306784,0.5497980830049141,0.008,0.007599999999999996,-0.0091,0.0,,0.025593399195342665,0.0009691464609999998,,,0.00036098225,,,,,,-1.7370198509893509,,,-0.03402672728570444,0.0,,,,-0.06509450368750049,0.0017931134207174182,0.3263794779777527,0.6295121654733529,0.8995142019344392,0.8995142019344392,-2.8342877276572405,0.029972653690938482,,,,-1.1061422498108775,,0.2612573504447937,,
196004,54.37,1.94333,3.34667,-0.016113,-0.017097,0.044500000000000005,0.052000000000000005,0.0426,-0.017,-0.0022,0.0323,0.0019,0.03574268898289498,0.035116190820383086,0.06155361412543683,0.5806757164584497,0.5634036895462855,0.010299999999999997,0.0075,0.0148,0.003401360544217802,,0.02557711700727129,0.0006451660990000002,,,0.00012148666,,,,,,-1.6954823590398416,,,-0.04539465494996442,0.0,,,,-0.05356584246809562,-0.0318666473031044,0.33457517623901367,0.6360052150387211,0.8777918800239253,0.8777918800239253,-2.829756112624125,0.02849817152024897,,,,-2.156656230373885,,0.23094114661216736,,
196005,55.83,1.94667,3.30333,0.033513,0.028312,0.0446,0.0528,0.0417,0.0152,-0.0021,0.0329,0.0027,0.03486781300376142,0.03580411991907302,0.05916765180010747,0.58930533734141,0.5419664268585132,0.008800000000000002,0.008199999999999999,-0.0173,0.0,,0.024414363040336298,0.00042355850300000004,,,-3.575882e-05,,,,,,-1.765053699002964,,,-0.04994028838477593,0.0,,,,-0.031264607430852354,0.06878334283828735,0.3355135917663574,0.6779802248242955,0.9125125826075539,0.9125125826075539,-2.8699607562658453,0.03268679121650547,,,,-1.6422316884506492,,0.16593991219997406,,
196006,56.92,1.95,3.26,0.021802,0.019133,0.044500000000000005,0.0526,0.0407,0.0173,0.0141,0.0246,0.0024,0.0342586085734364,0.03492745835572273,0.0572733661278988,0.598159509202454,0.5291748618525803,0.0161,0.008099999999999996,-0.0031999999999999997,0.003389830508474523,,0.024269812943596255,0.0004989478820000001,,,-4.2243115e-06,,,,,,-1.7928649584801772,,,-0.06599196528211992,0.0,,,,-0.012489011570774922,0.07844065874814987,0.3461996912956238,0.7450924982976505,0.9345704407195063,0.9345704407195063,-2.900581559561925,0.03452903434187125,,,,-0.5700264276050534,,0.11676431447267532,,
196007,55.51,1.95,3.26333,-0.022948,-0.023813,0.0441,0.052199999999999996,0.0382,0.0368,0.0257,0.023,0.0013,0.0351288056206089,0.0342586085734364,0.058788146279949556,0.5975491292636663,0.549673276798599,0.015199999999999998,0.008099999999999996,-0.011099999999999999,0.0,,0.025778333499076,0.000977819962,,,-0.00044859757,,,,,,-1.7269671335338375,,,-0.07286775610958429,0.0,,,,-0.04135023201112005,0.08627501130104065,0.35722672939300537,0.7246887513102503,0.8997184413614017,0.8997184413614017,-2.8720737503958325,0.034297340643374793,,,,-1.1061422498108775,,0.1484861820936203,,
196008,56.96,1.95,3.26667,0.031467,0.026197,0.042800000000000005,0.0508,0.039,-0.0067,0.0117,0.023,0.0017000000000000001,0.03423455056179775,0.0351288056206089,0.05735024578651685,0.5969381663896262,0.541542197159699,0.016,0.007999999999999993,0.0184,0.0,,0.025195382444997815,0.0006369673730000001,,,-0.00077142974,,,,,,-1.732031663305424,,,-0.07742155084924685,0.0,,,,0.020992171966108933,0.010254197753965855,0.342119961977005,0.7834998884307399,0.9132274206019227,0.9132274206019227,-2.895873934431358,0.054614865211423905,,,,-0.28530890729226266,,0.16934137046337128,,
196009,53.52,1.95,3.27,-0.058713,-0.06092,0.0425,0.0501,0.0387,0.0075,-0.0063,0.0248,0.0016,0.03643497757847533,0.03423455056179775,0.061098654708520175,0.5963302752293578,0.5843417106215741,0.0139,0.007599999999999996,-0.0138,0.0,,0.02831230823942634,0.001771622224,,,-0.0011943574,,,,,,-1.8030537905068118,,,-0.0913330384988913,0.0,,,,0.007209289429658165,0.06319041550159454,0.3401530981063843,0.8621553552923692,0.8463390082716967,0.8463390082716967,-2.832561215654508,0.05536523772999486,,,,-1.1061422498108775,,0.2757140100002289,,
196010,53.39,1.95,3.27,-0.001079,-0.002407,0.043,0.051100000000000007,0.0391,-0.0028,0.0008,0.023,0.0022,0.03652369357557595,0.03643497757847533,0.06124742461135044,0.5963302752293578,0.5841202012543938,0.016100000000000003,0.00810000000000001,0.0036,0.006756756756756799,,0.027823607776101215,0.0010487145690000002,,,-0.0008968794,,,,,,-1.7374442313524179,,,-0.0958926655682455,0.0,,,,-0.052075088815446,-0.005546413362026215,0.3419620990753174,0.8408600432374685,0.8466599559426379,0.8466599559426379,-2.8309959386972814,0.05825211887423565,,,,-2.156656230373885,,0.28382351994514465,,
196011,55.54,1.95,3.27,0.046081,0.039977,0.0431,0.0508,0.0399,-0.0066,-0.007,0.023700000000000002,0.0013,0.03510983075261073,0.03652369357557595,0.05887648541591646,0.5963302752293578,0.5676300190884431,0.016199999999999996,0.0076999999999999985,-0.0004000000000000002,0.0,,0.026034029017606933,0.0006686740349999999,,,-0.00095527831,,,,,,-1.7526312159703603,,,-0.1134907093565527,0.0,,,,-0.03067909778476754,0.014598073437809944,0.34931033849716187,0.8560251750659094,0.8712562183611244,0.8712562183611244,-2.8708609065817297,0.03663747301966809,,,,-1.9087266725772372,,0.292599081993103,,
196012,58.11,1.95,3.27,0.048839,0.046597,0.0435,0.051,0.038,0.0279,0.0104,0.0225,0.0016,0.03355704697986577,0.03510983075261073,0.05627258647392876,0.5963302752293578,0.5504229651398789,0.0155,0.0075,-0.0175,0.0,,0.02276135162775655,0.000450305539,,,-0.0013625136,,,,,,-1.7376432098916186,,,-0.13614830851952586,0.0,,,,-0.02154469996251534,0.12301617860794067,0.3412697911262512,0.6437079758205564,0.8984930047996265,0.8984930047996265,-2.915228848145541,0.03290271735608795,,,,0.8169939598726187,,0.18197785317897797,,
196101,61.78,1.94667,3.21,0.06432,0.063181,0.0432,0.051,0.0404,-0.0107,0.0148,0.022400000000000003,0.0019,0.03150971188086759,0.033499741868869386,0.051958562641631595,0.6064392523364486,0.5229867324899722,0.017999999999999995,0.0077999999999999944,0.025500000000000002,0.0,,0.021815330549471053,0.0007411236840000001,,,-0.0013306273,,,,,,-1.8690277571915452,,,-0.13830706456409558,0.0,,,,-0.01542121184974761,0.028886597603559494,0.34257951378822327,0.6059448330853855,0.9874775296304197,0.9456285468364772,-2.9949898173161995,0.03389032086288772,,,,1.0522597454235025,,0.11929336190223694,,
196102,63.44,1.94333,3.15,0.032838,0.028612,0.042699999999999995,0.0507,0.0392,0.02,0.021,0.0242,0.0014000000000000002,0.030632566204287517,0.03145564907737132,0.04965321563682219,0.6169301587301588,0.5120227162880618,0.015,0.008000000000000007,0.0010000000000000009,0.0,,0.019419901401943346,0.00054745936,,,-0.0012541776,,,,,,-1.8990822057144787,,,-0.14289104116509765,0.0,,,,0.00701757265864654,0.05455996096134186,0.3395591974258423,0.645858215440298,1.0,0.9658774271667615,-3.0397952124405534,0.03450584569614912,,,,1.0522597454235025,,0.1138613373041153,,
196103,65.06,1.94,3.09,0.029345,0.027051,0.042199999999999994,0.050199999999999995,0.0397,-0.0037,-0.0029,0.0239,0.002,0.029818628957885028,0.030580075662042877,0.047494620350445736,0.627831715210356,0.5466798693525264,0.015799999999999998,0.008,0.0008000000000000004,0.0,,0.022737600973699038,0.000414941168,,,-0.0012149657,,,,,,-1.9310015312642477,,,-0.1401894354232187,0.0,,,,-0.01678523976651364,0.08659866452217102,0.3310142457485199,0.5760446667985365,0.9959521917042009,0.9871037390403664,-3.0838564130707145,0.04580418851377585,,,,1.0522597454235025,,0.11726627498865128,,
196104,65.31,1.94,3.07,0.004537,0.003843,0.0425,0.0501,0.0391,0.0115,-0.0116,0.0229,0.0017000000000000001,0.029704486296126164,0.029818628957885028,0.04700658398407594,0.6319218241042346,0.5450044938191568,0.016200000000000003,0.007599999999999996,-0.0231,0.0,,0.023259282735476786,0.0010092086259999998,,,-0.0015040745,,,,,,-1.9775919609542356,,,-0.12320625065935698,0.0,,,,0.024157996164914267,0.04692266508936882,0.3280974328517914,0.5951216531473582,0.9741503042829257,0.9741503042829257,-3.094570690266962,0.04597128618134333,,,,1.0522597454235025,,0.1471734195947647,,
196105,66.56,1.94,3.05,0.023553,0.018924,0.042699999999999995,0.0501,0.0397,-0.0046,0.0049,0.0229,0.0018,0.029146634615384612,0.029704486296126164,0.045823317307692304,0.6360655737704918,0.5309162934894935,0.0168,0.007400000000000004,0.0095,0.0,,0.022465697915777127,0.000404343422,,,-0.0014627354,,,,,,-1.8993655269588818,,,-0.11127666162362893,0.0,,,,0.016826773498962055,0.06432811915874481,0.3320166766643524,0.6226576906478077,0.9869114397416284,0.9869114397416284,-3.1193905625071845,0.04436775567201766,,,,1.0522597454235025,,0.12914113700389862,,
196106,64.64,1.94,3.03,-0.026673,-0.028725,0.0433,0.050300000000000004,0.0404,-0.0075,-0.008,0.0233,0.002,0.03001237623762376,0.029146634615384612,0.046875,0.6402640264026402,0.5408211006491607,0.017099999999999997,0.007000000000000006,-0.0005000000000000004,0.0,,0.022482163583148963,0.0005489074040000001,,,-0.0011481273,,,,,,-1.7918552462321111,,,-0.10072653033304979,0.0,,,,0.006950615623088809,0.039173491299152374,0.3394351303577423,0.5428424896108858,0.9688367612895915,0.9688367612895915,-3.0983369954980184,0.03372818119732667,,,,1.0522597454235025,,0.15712639689445496,,
196107,66.76,1.94667,3.03667,0.033795,0.033119,0.0441,0.0509,0.0404,0.0035,0.004,0.022400000000000003,0.0018,0.029159227082085078,0.03011556311881188,0.0454863690832834,0.6410541810601744,0.5244056310872308,0.017999999999999995,0.0068000000000000005,0.0005,0.006711409395973034,,0.025179673047700687,0.000628373737,,,-0.0015422544,,,,,,-1.785662076013524,,,-0.09263356735458705,0.0,,,,0.020100854510407145,0.057290855795145035,0.3304678201675415,0.5418504439401332,0.9991642585982208,0.9991642585982208,-3.1287937648698914,0.02923573637765012,,,,1.0522597454235025,,0.1611102670431137,,
196108,68.07,1.95333,3.04333,0.02473,0.019511,0.044500000000000005,0.051100000000000007,0.041,-0.0038,-0.0018,0.0239,0.0014000000000000002,0.02869590127809608,0.029258987417615335,0.04470882914646688,0.6418396953337299,0.5137928160680056,0.0171,0.006600000000000002,0.002,-0.0033333333333334103,,0.025425953517668274,0.00040621505100000004,,,-0.0019986084,,,,,,-1.7800205153915305,,,-0.08692028557978437,0.0,,,,0.026322141581832822,0.012256816029548645,0.33243632316589355,0.589733710051384,0.9919808201058202,0.9919808201058202,-3.147189531404304,0.027916582221026526,,,,1.0522597454235025,,0.16697660088539124,,
196109,66.73,1.96,3.05,-0.018674,-0.019877,0.044500000000000005,0.0512,0.0403,0.0129,0.0144,0.022799999999999997,0.0017000000000000001,0.029372096508317097,0.0287938886440429,0.04570657875018732,0.6426229508196721,0.5275167210963905,0.017500000000000005,0.006699999999999998,0.0014999999999999996,0.0033444816053511683,,0.02496340649526535,0.0008224996059999999,,,-0.0022923683,,,,,,-1.7903264174923699,,,-0.09138920984934229,0.0,,,,-0.002879992186416239,0.05230823904275894,0.3189946711063385,0.5808789684398828,0.9651494088337715,0.9651494088337715,-3.1245414232636737,0.026627121040659275,,,,1.0522597454235025,,0.1875566691160202,,
196110,68.62,1.98,3.09667,0.028174,0.026791,0.044199999999999996,0.0513,0.04,0.0071,0.0127,0.023,0.0019,0.028854561352375397,0.029671811778810127,0.04512780530457592,0.6393965130285113,0.5254858506648483,0.017,0.007100000000000002,0.005599999999999999,0.0,,0.025835926814774025,0.00026750879100000005,,,-0.0020361304,,,,,,-1.761039873885304,,,-0.07572043421548713,0.0,,,,0.004758718027882869,0.04235531762242317,0.32385629415512085,0.5742798422745506,0.9688794681568552,0.9688794681568552,-3.136707883221234,0.028469654514191728,,,,1.0522597454235025,,0.15008586645126343,,
196111,71.32,2.0,3.14333,0.045226,0.039324,0.043899999999999995,0.051100000000000007,0.0404,-0.002,0.0028,0.0248,0.0015,0.028042624789680316,0.029146021568055958,0.04407361189007292,0.6362679069649066,0.512610864745011,0.0156,0.007200000000000012,0.0048000000000000004,0.0,,0.025570748681004903,0.0003603902050000001,,,-0.0020734466,,,,,,-1.8950395843876995,,,-0.063669177007045,0.0,,,,0.01607818444706604,0.0713994950056076,0.3280447721481323,0.6344728095805395,0.9826510880518561,0.9826510880518561,-3.1605376690558367,0.031052594979505257,,,,1.0522597454235025,,0.1382785141468048,,
196112,71.55,2.02,3.19,0.004696,0.003465,0.044199999999999996,0.051,0.0415,-0.0125,-0.0026,0.026000000000000002,0.0019,0.028232005590496156,0.02832305103757712,0.044584206848357795,0.6332288401253918,0.5059222583910058,0.0155,0.0068000000000000005,0.0099,0.0,,0.0223243074528514,0.000336901535,,,-0.0022107435,,,,,,-1.8378800232038484,,,-0.058314060888560615,0.0,,,,0.02992554375306531,0.01859584078192711,0.3262667655944824,0.6272833967296505,0.9948701201507668,0.9948701201507668,-3.1501730590797727,0.03472564852040622,,,,1.0522597454235025,,0.09031891077756882,,
196201,68.84,2.02667,3.25,-0.037356,-0.038692,0.044199999999999996,0.0508,0.0419,-0.0014,0.008,0.027200000000000002,0.0024,0.029440296339337597,0.02832522711390636,0.047210923881464265,0.6235907692307693,0.5284285714285714,0.014699999999999998,0.006600000000000002,0.0094,0.0,,0.024721375347346548,0.0008115306510000001,,,-0.0022987448,,,,,,-1.8065240372346378,,,-0.07032995195372926,0.0,,,,0.030691162164283272,0.030508805066347122,0.3282695710659027,0.5938443158648534,0.9524975847382673,0.9524975847382673,-3.0931196232178504,0.03840008415842182,,,,1.0522597454235025,,0.1470419317483902,,
196202,69.96,2.03333,3.31,0.020592,0.016147,0.044199999999999996,0.0507,0.0414,0.0103,0.0052,0.0273,0.002,0.029064179531160663,0.0295370424171993,0.04731275014293883,0.6142990936555891,0.522420732999082,0.014099999999999998,0.006500000000000006,-0.0051,0.0033333333333334103,,0.0287833898219817,0.00026509674700000003,,,-0.0022097278,,,,,,-1.7349762422248234,,,-0.057427594620627964,0.0,,,,0.03268548373984699,0.05095643177628517,0.3247690200805664,0.5756939968563151,0.9634513069627573,0.9634513069627573,-3.090580715353789,0.03315441700853195,,,,1.0522597454235025,,0.1600465327501297,,
196203,69.55,2.04,3.37,-0.003842,-0.005137,0.043899999999999995,0.0504,0.0398,0.0253,0.0151,0.027200000000000002,0.002,0.0293314162473041,0.029159519725557463,0.048454349388928834,0.6053412462908012,0.5457245915552726,0.0126,0.006500000000000006,-0.010199999999999999,0.0,,0.024075295489537057,0.000279492147,,,-0.0028841357,,,,,,-1.71488318758262,,,-0.05539323257540252,0.0,,,,-0.022379042821359812,-0.007911884225904942,0.32419124245643616,0.6118253936872449,0.961954525043883,0.961954525043883,-3.0656805836174197,0.03026618657217991,,,,1.0522597454235025,,0.16181357204914093,,
196204,65.24,2.04667,3.40333,-0.061743,-0.062443,0.0433,0.050199999999999995,0.0394,0.0082,0.0142,0.0273,0.0022,0.031371397915389336,0.029427318475916613,0.05216630901287554,0.6013727731368983,0.5798626245622472,0.012099999999999996,0.006899999999999996,0.006,0.0033222591362125353,,0.025152065210778445,0.001019690809,,,-0.0023948455,,,,,,-1.793709666127985,,,-0.056573938195421114,0.0,,,,-0.03037897129309116,-0.1421298086643219,0.3475508987903595,0.5227202209160962,0.9053217400770164,0.9053217400770164,-2.9909994806444455,0.02697127861083839,,,,-1.3535680784604291,,0.1861698478460312,,
196205,59.63,2.05333,3.43667,-0.079847,-0.085499,0.042800000000000005,0.05,0.0393,0.0046,0.0,0.0269,0.0024,0.03443451282911286,0.03147348252605763,0.05763323830286768,0.5974766270837758,0.6289943915481936,0.012400000000000001,0.007199999999999998,-0.0046,0.0,,0.02772230425938946,0.010914839126000001,,,-0.0029059114,,,,,,-2.026135766373066,,,-0.06095310563060918,0.0,,,,-0.02119889656226482,0.12156057357788086,0.3121955692768097,0.5407368571668041,0.8346055979643766,0.8346055979643766,-2.89162575509425,0.030248621295006564,,,,-2.685335776515435,,0.4774223864078522,,
196206,54.75,2.06,3.47,-0.080669,-0.082222,0.042800000000000005,0.050199999999999995,0.0401,-0.0076,-0.0026,0.0273,0.002,0.03762557077625571,0.03454636927720946,0.06337899543378996,0.5936599423631124,0.6873574686431015,0.012799999999999995,0.00739999999999999,0.005,0.0,,0.02645544341872154,0.0061611301890000005,,,-0.0027952766,,,,,,-1.9841755648374186,,,-0.06639225625313827,0.0,,,,-0.011602569039365594,0.13541656732559204,0.3314357399940491,0.3461656117712731,0.7637397776598495,0.7637397776598495,-2.7969777286143063,0.03309227669597829,,,,-2.685335776515435,,0.5195299386978149,,
196207,58.23,2.06667,3.49,0.065203,0.063969,0.0434,0.050499999999999996,0.0412,-0.0109,-0.0015,0.0292,0.0027,0.03549149922720247,0.03774739726027397,0.05993474154216041,0.5921690544412607,0.6452260298028198,0.012,0.007099999999999995,0.0094,0.0033112582781458233,,0.03048582725670396,0.0018434771641473386,,,-0.0025626272,,,,,,-1.7815995630854906,,,-0.060127645831907106,0.0,,,,-0.0015254638020369968,0.045080166310071945,0.4241408407688141,0.3869972726298399,0.8136098297750745,0.8136098297750745,-2.8538158120116424,0.033714049034049995,,,,-2.685335776515435,,0.53179532289505,,
196208,59.12,2.07333,3.51,0.021669,0.015803,0.0435,0.0506,0.0401,0.0187,0.0143,0.0282,0.0023,0.03506985791610284,0.03560587326120557,0.05937077131258457,0.5906923076923077,0.6333103516202109,0.011899999999999997,0.007100000000000002,-0.004400000000000001,0.0,,0.029328677549369964,0.0008019519321379935,,,-0.0027495972,,,,,,-1.6575552947113263,,,-0.062370126181259256,0.0,,,,-0.026234453127484018,0.046658359467983246,0.43215855956077576,0.34994294817724403,0.8289178266726538,0.8289178266726538,-2.86298162612965,0.03384613199348855,,,,-2.685335776515435,,0.426771879196167,,
196209,56.27,2.08,3.53,-0.048816,-0.050259,0.0432,0.050300000000000004,0.0398,0.0061,0.0089,0.0278,0.0021,0.03696463479651679,0.035182679296346414,0.06273325039985782,0.5892351274787536,0.666344260596221,0.012000000000000004,0.007100000000000002,0.0027999999999999995,0.0033003300330032292,,0.030601603714375633,0.0011769980586619772,,,-0.0029218017,,,,,,-1.6726664493651682,,,-0.059341423808085825,0.0,,,,0.021475495500904905,-0.028712280094623566,0.44620785117149353,0.35909421818856785,0.7878243594453743,0.7878243594453743,-2.807892049467461,0.031423077746625644,,,,-2.685335776515435,,0.31160902976989746,,
196210,56.52,2.09667,3.57667,0.008313,0.006405,0.042800000000000005,0.0499,0.0395,0.0084,0.0068,0.0274,0.0026,0.03709607218683652,0.03726088501866003,0.0632814932767162,0.5862072821926541,0.6541533140037642,0.0121,0.007099999999999995,-0.0015999999999999999,0.0,,0.02809449505131808,0.003452108150190437,,,-0.0022837634,,,,,,-1.7223502820637338,,,-0.061583850358283954,0.0,,,,0.03581782161840281,0.08867445588111877,0.44364655017852783,0.3529284136722224,0.802506429358697,0.802506429358697,-2.7987097674880532,0.03199515874778447,,,,-2.439266354171311,,0.36203303933143616,,
196211,62.26,2.11333,3.62333,0.108268,0.100528,0.0425,0.0496,0.0396,0.0021,0.0062,0.028300000000000002,0.002,0.03394362351429489,0.037390835102618536,0.05819675554127851,0.5832562863443296,0.5941783459109811,0.011300000000000001,0.007099999999999995,0.0040999999999999995,0.0,,0.024810431643642886,0.0012747828264660001,,,-0.002819534,,,,,,-1.85256002815279,,,-0.06068306292740999,0.0,,,,-5.684563569158392e-05,0.02609970234334469,0.4269144833087921,0.3787675407042699,0.8835095453865099,0.8835095453865099,-2.8823768588863308,0.03290198386941516,,,,-1.1019792665865846,,0.3770589828491211,,
196212,63.1,2.13,3.67,0.015534,0.01404,0.0424,0.0492,0.0395,0.0035,0.0023,0.0287,0.0023,0.03375594294770206,0.034211371667202055,0.058161648177496035,0.5803814713896458,0.5916270510657875,0.0108,0.0068000000000000005,-0.0012000000000000001,0.0,,0.019968021526393473,0.0005438822656559563,,,-0.0027965748,,,,,,-1.7178049806563749,,,-0.06396646703082709,0.0,,,,0.08015992035608277,0.053439661860466,0.4600864052772522,0.3795551799987303,0.8981969945317558,0.8873195357254631,-2.8824027599087705,0.033030586292029346,,,,0.2789876346982928,,0.33810651302337646,,
196301,66.2,2.13667,3.68333,0.050367,0.048957,0.0421,0.049100000000000005,0.0398,-0.0001,0.0059,0.0291,0.0025,0.03227598187311178,0.03386164817749604,0.05563942598187311,0.5800919276850024,0.5649849893827341,0.010700000000000001,0.007000000000000006,0.006,0.0,,0.01713622242552168,0.0006997698378649394,,,-0.0030502697,,,,,,-1.7511642447011053,,,-0.05995776468629721,0.0,,,,0.06523623614930467,0.0054460675455629826,0.45334169268608093,0.3612324978588216,0.9437626116040579,0.9291613939121798,-2.9264479889523667,0.03627541423156881,,,,0.8169939598726187,,0.21558968722820282,,
196302,64.29,2.14333,3.69667,-0.024189,-0.029163,0.04190000000000001,0.0489,0.04,0.0008,0.0023,0.0292,0.0023,0.033338466324467256,0.032376586102719034,0.05749992222740706,0.5798001985570798,0.5819531179292243,0.0108,0.006999999999999992,0.0015,0.0,,0.013236746611198202,0.0003921329400086703,,,-0.0030897221,,,,,,-1.6835848480878826,,,-0.051883455522084176,0.0,,,,0.05096714808677456,-0.06490756571292877,0.4690273106098175,0.36449674018161715,0.9162451281200764,0.9020696411805529,-2.894422870120833,0.032121008664598966,,,,0.8169939598726187,,0.2016671597957611,,
196303,66.57,2.15,3.71,0.036581,0.035156,0.04190000000000001,0.048799999999999996,0.0401,0.0009,0.0026,0.028900000000000002,0.0023,0.03229683040408593,0.033442214963446876,0.05573080967402735,0.5795148247978437,0.587528570591338,0.011199999999999995,0.0068999999999999895,0.0017,0.00328947368421062,,0.014380137599130628,0.0003599355103179676,,,-0.0029958802,,,,,,-1.5956864418861154,,,-0.04902262378222133,0.0,,,,0.07285826966040312,-0.005019610747694969,0.47135207056999207,0.35344183513229444,0.9654431006436098,0.9287123593365174,-2.9257695586055066,0.033852616381875665,,,,0.8169939598726187,,0.20333623886108398,,
196304,69.8,2.16667,3.75333,0.04907,0.048177,0.0421,0.0487,0.0405,-0.0012,-0.0051,0.028999999999999998,0.0025,0.031041117478510027,0.032547243503079464,0.05377263610315187,0.5772660544103503,0.5587292740699457,0.011500000000000003,0.006600000000000002,-0.0039000000000000007,0.0,,0.015199396339126536,0.0003221603880612223,,,-0.0026662205,,,,,,-1.6592621252950739,,,-0.04315969615188697,0.0,,,,0.04289411851959023,0.06199071556329727,0.4571415185928345,0.3629026631578534,0.9991229657678226,0.9765821665237922,-2.961922773826541,0.0295012539238763,,,,1.0522597454235025,,0.15301744639873505,,
196305,70.8,2.18333,3.79667,0.019674,0.013844,0.042199999999999994,0.048499999999999995,0.0406,0.0023,0.0048,0.029300000000000003,0.0024,0.03083799435028249,0.0312797994269341,0.05362528248587571,0.5750644643858961,0.5516121932430945,0.011299999999999994,0.0063,0.0024999999999999996,0.0,,0.014648685297754576,0.00030365573267591907,,,-0.0027292359,,,,,,-1.6852254140681213,,,-0.03437260896496097,0.0,,,,0.04552990907986817,0.0649871975183487,0.4570200443267822,0.3654035993339801,1.0,0.9891823488590441,-2.964282043558191,0.03217156929386091,,,,1.0522597454235025,,0.11647727340459824,,
196306,69.37,2.2,3.84,-0.018605,-0.019806,0.042300000000000004,0.0484,0.0407,0.0019,0.0043,0.029900000000000003,0.0023,0.031713997405218394,0.03107344632768362,0.0553553409254721,0.5729166666666667,0.5672815753734721,0.010799999999999997,0.006099999999999994,0.0024000000000000002,0.003278688524590123,,0.018263319017388386,0.0002610983532553293,,,-0.0027715822,,,,,,-1.623619452605394,,,-0.03464237594808628,0.0,,,,-0.011685820744063723,0.062459517270326614,0.45679599046707153,0.4233649466501753,0.9723781225927148,0.9618592752854092,-2.9331066854816243,0.028355451769917023,,,,1.0522597454235025,,0.11823586374521255,,
196307,69.13,2.20333,3.88,-0.001821,-0.003131,0.0426,0.0484,0.0407,0.0031,0.0028,0.0318,0.0027,0.03187226963691595,0.0317620008649272,0.056126139158107914,0.5678685567010309,0.5766216585421969,0.008899999999999998,0.0058,-0.0002999999999999999,0.0032679738562091387,,0.009318905749869589,0.0005297970815772215,,,-0.0020389843,,,,,,-1.6004935292638345,,,-0.04188607498127084,0.0,,,,-0.003384634888007794,0.06067221984267235,0.47799262404441833,0.4295506292554161,0.9566275998679431,0.9462791362207617,-2.9195666386788264,0.024155333170078154,,,,1.0522597454235025,,0.166975200176239,,
